Lat,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate,Lon,Province/State,Country/Region,Last Update,date
38.4561,8946,386,0,8560,29,152.6762894029753,91451,NA,4.3147775542141735,84000029,USA,1560.7421576337463,NA,-92.2884,Missouri,US,2020-05-05T02:32:38Z,2020-05-05
46.9219,457,16,404,37,30,52.77215477830499,15088,62,3.50109409190372,84000030,USA,1742.2894339060517,13.566739606126914,-110.4544,Montana,US,2020-05-05T02:32:38Z,2020-05-05
41.1254,6037,78,0,5959,31,395.79825762224704,33754,NA,1.2920324664568494,84000031,USA,2212.982340198994,NA,-98.2681,Nebraska,US,2020-05-05T02:32:38Z,2020-05-05
38.3135,5630,265,185,5180,32,186.62795766363013,46166,NA,4.706927175843695,84000032,USA,1530.349252841767,NA,-117.0554,Nevada,US,2020-05-05T02:32:38Z,2020-05-05
43.4525,2588,86,1017,1485,33,194.85780199194667,26870,286,3.3230293663060277,84000033,USA,2023.1179055346242,11.051004636785162,-71.5639,New Hampshire,US,2020-05-05T02:32:38Z,2020-05-05
40.2989,128269,7910,15642,104717,34,1444.114570843452,277220,NA,6.166727736241804,84000034,USA,3121.077121745876,NA,-74.521,New Jersey,US,2020-05-05T02:32:38Z,2020-05-05
34.8405,4031,156,832,3043,35,241.7343464866962,77977,587,3.8700074423220046,84000035,USA,4676.189316793131,14.562143388737287,-106.2485,New Mexico,US,2020-05-05T02:32:38Z,2020-05-05
42.1657,318953,24999,58950,235004,36,1891.6584252736711,1007310,69331,7.837831906268321,84000036,USA,5974.191960453175,21.737058438077085,-74.9481,New York,US,2020-05-05T02:32:38Z,2020-05-05
35.6301,11971,442,0,11529,37,120.70125909027891,146439,NA,3.692256286024559,84000037,USA,1476.5158867196853,NA,-79.8064,North Carolina,US,2020-05-05T02:32:38Z,2020-05-05
47.5289,1225,25,540,660,38,202.00587713425392,34754,94,2.0408163265306123,84000038,USA,5731.030411366417,7.673469387755102,-99.78399999999999,North Dakota,US,2020-05-05T02:32:38Z,2020-05-05
15.0979,14,2,12,0,69,25.388074858552155,1335,NA,14.285714285714286,580,MNP,2420.934281154795,NA,145.6739,Northern Mariana Islands,US,2020-05-05T02:32:38Z,2020-05-05
40.3888,20474,1057,0,19417,39,183.23122000812612,155155,3809,5.162645306242063,84000039,USA,1388.5532841829054,18.60408322750806,-82.7649,Ohio,US,2020-05-05T02:32:38Z,2020-05-05
35.5653,4044,238,2682,1124,40,110.56327669744977,63848,753,5.885262116716123,84000040,USA,1745.6093201233366,18.620178041543028,-96.9289,Oklahoma,US,2020-05-05T02:32:38Z,2020-05-05
44.571999999999996,2759,109,860,1790,41,68.8532330573381,63457,608,3.95070677781805,84000041,USA,1583.6243603187763,22.036969916636462,-122.0709,Oregon,US,2020-05-05T02:32:38Z,2020-05-05
40.5908,52816,2838,0,49978,42,419.5909639541523,245590,NA,5.373371705543774,84000042,USA,1951.0630270656668,NA,-77.2098,Pennsylvania,US,2020-05-05T02:32:38Z,2020-05-05
18.2208,1843,97,0,1746,72,62.82794619773315,11156,NA,5.2631578947368425,630,PRI,380.3085012381503,NA,-66.5901,Puerto Rico,US,2020-05-05T02:32:38Z,2020-05-05
41.6809,9652,341,601,8710,44,911.1152855353369,74136,1061,3.53294653957729,84000044,USA,6998.180978910872,10.992540406133443,-71.5118,Rhode Island,US,2020-05-05T02:32:38Z,2020-05-05
33.8569,6757,283,3622,2852,45,134.0681253379233,64188,1110,4.188249223027971,84000045,USA,1273.5777459213587,16.42740861328992,-80.945,South Carolina,US,2020-05-05T02:32:38Z,2020-05-05
44.2998,2668,21,1830,817,46,362.55320074141315,18713,211,0.7871064467766117,84000046,USA,2542.900316894327,7.908545727136432,-99.4388,South Dakota,US,2020-05-05T02:32:38Z,2020-05-05
35.7478,13571,219,6081,7271,47,206.71967663321263,211443,1143,1.6137351705843341,84000047,USA,3220.7964473035427,8.422371232775772,-86.6923,Tennessee,US,2020-05-05T02:32:38Z,2020-05-05
31.0545,32783,901,16090,15792,48,142.63052489886581,407398,NA,2.7483756825183785,84000048,USA,1772.4854522999156,NA,-97.5635,Texas,US,2020-05-05T02:32:38Z,2020-05-05
40.15,5317,50,2342,2925,49,185.52752695330793,124661,441,0.940379913485048,84000049,USA,4349.830174445424,8.294150836938122,-111.8624,Utah,US,2020-05-05T02:32:38Z,2020-05-05
44.0459,902,52,0,850,50,147.7257280241602,17332,NA,5.764966740576496,84000050,USA,2838.5613282868567,NA,-72.7107,Vermont,US,2020-05-05T02:32:38Z,2020-05-05
18.3358,66,4,51,11,78,61.52813513815863,1031,NA,6.0606060606060606,850,VIR,961.1440504157811,NA,-64.8963,Virgin Islands,US,2020-05-05T02:32:38Z,2020-05-05
37.7693,19493,684,2547,16262,51,246.5212217173397,112293,4010,3.508951931462576,84000051,USA,1420.130690519942,20.571487200533525,-78.17,Virginia,US,2020-05-05T02:32:38Z,2020-05-05
47.4009,15462,841,0,14621,53,204.81089696761453,212005,NA,5.4391411201655675,84000053,USA,2808.2353001952606,NA,-121.4905,Washington,US,2020-05-05T02:32:38Z,2020-05-05
38.4912,1224,48,611,565,54,92.51714666235323,53239,NA,3.9215686274509802,84000054,USA,4024.117950291686,NA,-80.9545,West Virginia,US,2020-05-05T02:32:38Z,2020-05-05
44.2685,8236,340,3973,3923,55,159.16295283222513,88703,1621,4.12821758135017,84000055,USA,1714.209738353189,19.681884409907724,-89.6165,Wisconsin,US,2020-05-05T02:32:38Z,2020-05-05
42.756,596,7,391,198,56,119.86163623200065,10454,60,1.174496644295302,84000056,USA,2102.405277129756,10.06711409395973,-107.3025,Wyoming,US,2020-05-05T02:32:38Z,2020-05-05
32.3182,8437,315,NA,8122,1,179.93570769415493,106766,1107,3.733554581012208,84000001,USA,2276.996061120558,13.12077752755719,-86.9023,Alabama,US,2020-05-06T02:32:35Z,2020-05-06
61.3707,371,9,277,85,2,62.066184970614756,22692,NA,2.4258760107816713,84000002,USA,3796.2422354533423,NA,-152.4044,Alaska,US,2020-05-06T02:32:35Z,2020-05-06
-14.270999999999999,0,0,NA,0,60,0,83,NA,NA,16,ASM,149.17057565464316,NA,-170.132,American Samoa,US,2020-05-06T02:32:35Z,2020-05-06
33.7298,9305,395,1671,7239,4,127.83846383916287,88260,1397,4.245029554003224,84000004,USA,1212.5763372858157,15.013433637829124,-111.4312,Arizona,US,2020-05-06T02:32:35Z,2020-05-06
34.9697,3525,83,2041,1401,5,136.15153492026155,54635,453,2.354609929078014,84000005,USA,2110.25222989177,12.851063829787234,-92.3731,Arkansas,US,2020-05-06T02:32:35Z,2020-05-06
36.1162,58456,2381,NA,56075,6,149.08966446664024,779902,NA,4.073149035171753,84000006,USA,1989.1085174637617,NA,-119.6816,California,US,2020-05-06T02:32:35Z,2020-05-06
39.0598,17367,903,2743,13721,8,306.46855648845303,85004,2838,5.199516324062878,84000008,USA,1500.0318521186423,16.34133701848333,-105.3111,Colorado,US,2020-05-06T02:32:35Z,2020-05-06
41.5978,30621,2633,4346,23642,9,858.864938502847,108643,7758,8.598674112537148,84000009,USA,3047.2441629523796,25.335554031546977,-72.7554,Connecticut,US,2020-05-06T02:32:35Z,2020-05-06
39.3185,5371,187,1847,3337,10,551.5710172074548,24680,NA,3.4816607708061813,84000010,USA,2534.4950111115218,NA,-75.5071,Delaware,US,2020-05-06T02:32:35Z,2020-05-06
NA,49,0,NA,49,88888,NA,NA,NA,0,84088888,USA,NA,NA,NA,Diamond Princess,US,2020-05-06T02:32:35Z,2020-05-06
38.8974,5322,264,667,4391,11,754.0924606340214,24329,NA,4.96054114994363,84000011,USA,3447.259578121967,NA,-77.0268,District of Columbia,US,2020-05-06T02:32:35Z,2020-05-06
27.7663,37439,1471,NA,35968,12,176.32786102657394,465691,6546,3.9290579342396965,84000012,USA,2193.282350739236,17.484441357942252,-81.6868,Florida,US,2020-05-06T02:32:35Z,2020-05-06
33.0406,29998,1299,NA,28699,13,295.8559748103264,200883,5634,4.330288685912394,84000013,USA,1981.2132738123476,18.781252083472232,-83.6431,Georgia,US,2020-05-06T02:32:35Z,2020-05-06
NA,103,3,NA,100,99999,NA,NA,NA,2.912621359223301,84099999,USA,NA,NA,NA,Grand Princess,US,2020-05-06T02:32:35Z,2020-05-06
13.4443,145,5,124,16,66,88.29134927448867,3490,NA,3.4482758620689653,316,GUM,2125.0814411583824,NA,144.7937,Guam,US,2020-05-06T02:32:35Z,2020-05-06
21.0943,625,17,548,60,15,44.14508972401196,33999,73,2.72,84000015,USA,2401.422248842692,11.68,-157.4983,Hawaii,US,2020-05-06T02:32:35Z,2020-05-06
44.2405,2127,65,1358,704,16,132.07103148903724,30308,201,3.05594734367654,84000016,USA,1881.9035366101273,9.449929478138223,-114.4788,Idaho,US,2020-05-06T02:32:35Z,2020-05-06
40.3495,65889,2834,NA,63055,17,561.4429806334595,346286,NA,4.301173185205421,84000017,USA,2950.717782811063,NA,-88.9861,Illinois,US,2020-05-06T02:32:35Z,2020-05-06
39.8494,21033,1211,NA,19822,18,321.4092188959831,115834,NA,5.757618979698569,84000018,USA,1770.0810850376697,NA,-86.2583,Indiana,US,2020-05-06T02:32:35Z,2020-05-06
42.0115,10111,207,3572,6332,19,385.8110369201053,60569,NA,2.04727524478291,84000019,USA,2311.164938701796,NA,-93.2105,Iowa,US,2020-05-06T02:32:35Z,2020-05-06
38.5266,5648,161,296,5191,20,231.61893763676508,40092,566,2.8505665722379603,84000020,USA,1644.1335778564421,10.021246458923512,-96.7265,Kansas,US,2020-05-06T02:32:35Z,2020-05-06
37.6681,5822,275,1892,3655,21,170.06966663482606,60047,1529,4.723462727585022,84000021,USA,1754.0661752699075,26.262452765372725,-84.6701,Kentucky,US,2020-05-06T02:32:35Z,2020-05-06
31.1695,29996,2115,20316,7565,22,652.4747534730425,188231,NA,7.0509401253500466,84000022,USA,4094.4117656015555,NA,-91.8678,Louisiana,US,2020-05-06T02:32:35Z,2020-05-06
44.6939,1226,61,741,424,23,104.4287678257181,20772,187,4.975530179445351,84000023,USA,1769.3265622151846,15.252854812398043,-69.3819,Maine,US,2020-05-06T02:32:35Z,2020-05-06
39.0639,27117,1390,1810,23917,24,456.2589859060612,140103,5337,5.125935759855441,84000024,USA,2357.3128554927493,19.68138068370395,-76.8021,Maryland,US,2020-05-06T02:32:35Z,2020-05-06
42.2302,70271,4212,NA,66059,25,1023.7956622102249,333349,6831,5.993937755261772,84000025,USA,4856.644422338038,9.720937513341207,-71.5301,Massachusetts,US,2020-05-06T02:32:35Z,2020-05-06
43.3266,44451,4183,15659,24609,26,557.9208608631902,222836,NA,9.410361971609188,84000026,USA,2796.896649148722,NA,-84.5361,Michigan,US,2020-05-06T02:32:35Z,2020-05-06
45.6945,7851,455,4614,2782,27,158.72001837278725,88009,1350,5.7954400713284935,84000027,USA,1779.2370522189062,17.19526175009553,-93.9002,Minnesota,US,2020-05-06T02:32:35Z,2020-05-06
32.7416,8207,342,4421,3444,28,283.4686029249732,80308,1352,4.167174363348361,84000028,USA,2773.8268019615875,16.47374192762276,-89.6787,Mississippi,US,2020-05-06T02:32:35Z,2020-05-06
38.4561,9121,409,NA,8712,29,155.6629147825327,95066,NA,4.484157438877316,84000029,USA,1622.4373047600322,NA,-92.2884,Missouri,US,2020-05-06T02:32:35Z,2020-05-06
46.9219,456,16,410,30,30,52.65667960373539,15272,62,3.508771929824561,84000030,USA,1763.5368660268573,13.596491228070175,-110.4544,Montana,US,2020-05-06T02:32:35Z,2020-05-06
41.1254,6373,78,NA,6295,31,417.8271154259699,34609,NA,1.2239133845912442,84000031,USA,2269.037915860253,NA,-98.2681,Nebraska,US,2020-05-06T02:32:35Z,2020-05-06
38.3135,5660,270,200,5190,32,187.62242280215747,47884,NA,4.770318021201414,84000032,USA,1587.2989564414324,NA,-117.0554,Nevada,US,2020-05-06T02:32:35Z,2020-05-06
43.4525,2636,92,1019,1525,33,198.47185705207553,26870,286,3.490136570561457,84000033,USA,2023.1179055346242,10.849772382397573,-71.5639,New Hampshire,US,2020-05-06T02:32:35Z,2020-05-06
40.2989,130593,8244,15642,106707,34,1470.2792892293455,287623,NA,6.31274264317383,84000034,USA,3238.1991378252437,NA,-74.521,New Jersey,US,2020-05-06T02:32:35Z,2020-05-06
34.8405,4138,162,842,3134,35,248.1510111044279,81720,667,3.9149347510874817,84000035,USA,4900.652640757335,16.11889801836636,-106.2485,New Mexico,US,2020-05-06T02:32:35Z,2020-05-06
42.1657,321192,25124,58950,237118,36,1904.9375705213652,1028899,69867,7.822112630451568,84000036,USA,6102.232812062138,21.752409773593364,-74.9481,New York,US,2020-05-06T02:32:35Z,2020-05-06
35.6301,12510,472,NA,12038,37,126.13589100487755,151800,NA,3.7729816147082333,84000037,USA,1530.5698045196173,NA,-79.8064,North Carolina,US,2020-05-06T02:32:35Z,2020-05-06
47.5289,1266,25,559,682,38,208.76689016486978,36421,95,1.9747235387045814,84000038,USA,6005.923307025847,7.503949447077409,-99.78399999999999,North Dakota,US,2020-05-06T02:32:35Z,2020-05-06
15.0979,14,2,12,0,69,25.388074858552155,1797,NA,14.285714285714286,580,MNP,3258.7407514870156,NA,145.6739,Northern Mariana Islands,US,2020-05-06T02:32:35Z,2020-05-06
40.3888,20969,1135,NA,19834,39,187.66120212710737,160735,3956,5.4127521579474465,84000039,USA,1438.4912644332396,18.86594496637894,-82.7649,Ohio,US,2020-05-06T02:32:35Z,2020-05-06
35.5653,4127,247,2830,1050,40,112.83250319742216,79417,773,5.984976980857766,84000040,USA,2171.266999377193,18.730312575720863,-96.9289,Oklahoma,US,2020-05-06T02:32:35Z,2020-05-06
44.571999999999996,2839,113,860,1866,41,70.84970230147984,65424,622,3.98027474462839,84000041,USA,1632.712547859111,21.90912293060937,-122.0709,Oregon,US,2020-05-06T02:32:35Z,2020-05-06
40.5908,53864,3179,NA,50685,42,427.91668589871364,250882,NA,5.901901084212089,84000042,USA,1993.1047451292343,NA,-77.2098,Pennsylvania,US,2020-05-06T02:32:35Z,2020-05-06
18.2208,1924,99,NA,1825,72,65.58923954662973,11237,NA,5.145530145530145,630,PRI,383.0697945870469,NA,-66.5901,Puerto Rico,US,2020-05-06T02:32:35Z,2020-05-06
41.6809,9933,355,639,8939,44,937.6407098241299,76435,1092,3.573945434410551,84000044,USA,7215.19859613484,10.993657505285412,-71.5118,Rhode Island,US,2020-05-06T02:32:35Z,2020-05-06
33.8569,6841,296,3622,2923,45,135.73480027182674,67771,1110,4.326852799298348,84000045,USA,1344.6693683996448,16.225697997368805,-80.945,South Carolina,US,2020-05-06T02:32:35Z,2020-05-06
44.2998,2721,24,1895,802,46,369.7553445342523,19022,220,0.8820286659316428,84000046,USA,2584.8901741016343,8.085262771040059,-99.4388,South Dakota,US,2020-05-06T02:32:35Z,2020-05-06
35.7478,13690,226,6356,7108,47,208.53233903976724,218862,1156,1.6508400292184076,84000047,USA,3333.806047255043,8.444119795471147,-86.6923,Tennessee,US,2020-05-06T02:32:35Z,2020-05-06
31.0545,33912,925,16791,16196,48,147.54251777965217,427210,NA,2.727648030195801,84000048,USA,1858.6824434018993,NA,-97.5635,Texas,US,2020-05-06T02:32:35Z,2020-05-06
40.15,5449,56,2387,3006,49,190.1334388505877,126715,456,1.0277115066984768,84000049,USA,4421.500955028853,8.368507983116167,-111.8624,Utah,US,2020-05-06T02:32:35Z,2020-05-06
44.0459,907,52,NA,855,50,148.54460678260898,17518,NA,5.733186328555678,84000050,USA,2869.023618101151,NA,-72.7107,Vermont,US,2020-05-06T02:32:35Z,2020-05-06
18.3358,66,4,51,11,78,61.52813513815863,1039,NA,6.0606060606060606,850,VIR,968.6020061901033,NA,-64.8963,Virgin Islands,US,2020-05-06T02:32:35Z,2020-05-06
37.7693,20257,713,2617,16927,51,256.1832651889473,113708,4113,3.5197709433775977,84000051,USA,1438.02570558843,20.304092412499383,-78.17,Virginia,US,2020-05-06T02:32:35Z,2020-05-06
47.4009,15594,862,NA,14732,53,206.559379595976,216320,NA,5.527767089906375,84000053,USA,2865.3921376299554,NA,-121.4905,Washington,US,2020-05-06T02:32:35Z,2020-05-06
38.4912,1246,48,630,568,54,94.18003655334324,54823,NA,3.852327447833066,84000054,USA,4143.846022442966,NA,-80.9545,West Virginia,US,2020-05-06T02:32:35Z,2020-05-06
44.2685,8566,353,4131,4082,55,165.54029309869358,92533,1663,4.120943264067242,84000055,USA,1788.2255359912929,19.41396217604483,-89.6165,Wisconsin,US,2020-05-06T02:32:35Z,2020-05-06
42.756,604,7,405,192,56,121.47051725524898,10915,60,1.1589403973509933,84000056,USA,2195.1170460944413,9.933774834437086,-107.3025,Wyoming,US,2020-05-06T02:32:35Z,2020-05-06
32.3182,8691,343,NA,8348,1,185.35275993479917,109516,1158,3.9466114371188588,84000001,USA,2335.645248765328,13.324128408698654,-86.9023,Alabama,US,2020-05-07T02:32:32Z,2020-05-07
61.3707,372,10,284,78,2,62.23347926972693,23655,NA,2.6881720430107525,84000002,USA,3957.3466454983613,NA,-152.4044,Alaska,US,2020-05-07T02:32:32Z,2020-05-07
-14.270999999999999,0,0,NA,0,60,0,83,NA,NA,16,ASM,149.17057565464316,NA,-170.132,American Samoa,US,2020-05-07T02:32:32Z,2020-05-07
33.7298,9707,426,1693,7588,4,133.36141520545448,91737,1430,4.38858555681467,84000004,USA,1260.3457449987409,14.73163696301638,-111.4312,Arizona,US,2020-05-07T02:32:32Z,2020-05-07
34.9697,3611,87,2109,1415,5,139.4732461268268,59003,453,2.409304901689283,84000005,USA,2278.9642595461537,12.54500138465799,-92.3731,Arkansas,US,2020-05-07T02:32:32Z,2020-05-07
36.1162,60616,2464,NA,58152,6,154.59865713202862,809036,NA,4.064933350930447,84000006,USA,2063.4136064977547,NA,-119.6816,California,US,2020-05-07T02:32:32Z,2020-05-07
39.0598,17832,919,2801,14112,8,314.6742269420219,85976,2919,5.1536563481381785,84000008,USA,1517.1843503570701,16.369448183041722,-105.3111,Colorado,US,2020-05-07T02:32:32Z,2020-05-07
41.5978,30995,2718,4346,23931,9,869.3549775936692,111447,7758,8.769156315534763,84000009,USA,3125.891407900682,25.029843523148894,-72.7554,Connecticut,US,2020-05-07T02:32:32Z,2020-05-07
39.3185,5778,193,2008,3577,10,593.367592147584,26468,NA,3.340256143994462,84000010,USA,2718.112396843588,NA,-75.5071,Delaware,US,2020-05-07T02:32:32Z,2020-05-07
NA,49,0,NA,49,88888,NA,NA,NA,0,84088888,USA,NA,NA,NA,Diamond Princess,US,2020-05-07T02:32:32Z,2020-05-07
38.8974,5461,277,808,4376,11,773.7878480876345,24984,NA,5.072331074894708,84000011,USA,3540.068777993309,NA,-77.0268,District of Columbia,US,2020-05-07T02:32:32Z,2020-05-07
27.7663,38002,1539,NA,36463,12,178.97944322048835,480051,6776,4.049786853323509,84000012,USA,2260.914180765187,17.830640492605653,-81.6868,Florida,US,2020-05-07T02:32:32Z,2020-05-07
33.0406,30743,1327,NA,29416,13,303.20355469010815,204137,5765,4.316429756367303,84000013,USA,2013.3059247235017,18.75223628142992,-83.6431,Georgia,US,2020-05-07T02:32:32Z,2020-05-07
NA,103,3,NA,100,99999,NA,NA,NA,2.912621359223301,84099999,USA,NA,NA,NA,Grand Princess,US,2020-05-07T02:32:32Z,2020-05-07
13.4443,149,5,123,21,66,90.72697270275043,3627,NA,3.3557046979865772,316,GUM,2208.5015435763476,NA,144.7937,Guam,US,2020-05-07T02:32:32Z,2020-05-07
21.0943,626,17,551,58,15,44.21572186757038,35199,73,2.7156549520766773,84000015,USA,2486.1808211127955,11.661341853035143,-157.4983,Hawaii,US,2020-05-07T02:32:32Z,2020-05-07
44.2405,2158,66,1379,713,16,133.9959031280406,30545,203,3.0583873957367933,84000016,USA,1896.6194907534755,9.406858202038926,-114.4788,Idaho,US,2020-05-07T02:32:32Z,2020-05-07
40.3495,68232,2974,NA,65258,17,581.4077836145973,361260,NA,4.35865869386798,84000017,USA,3078.3118757856932,NA,-88.9861,Illinois,US,2020-05-07T02:32:32Z,2020-05-07
39.8494,21870,1377,NA,20493,18,334.1995729213688,120496,NA,6.296296296296297,84000018,USA,1841.3219816521837,NA,-86.2583,Indiana,US,2020-05-07T02:32:32Z,2020-05-07
42.0115,10404,219,3803,6382,19,396.99120048627987,63171,NA,2.104959630911188,84000019,USA,2410.4508963781996,NA,-93.2105,Iowa,US,2020-05-07T02:32:32Z,2020-05-07
38.5266,5993,164,318,5511,20,245.76704908943574,42114,571,2.7365259469380945,84000020,USA,1727.0538136747034,9.52778241281495,-96.7265,Kansas,US,2020-05-07T02:32:32Z,2020-05-07
37.6681,5934,283,2058,3593,21,173.341360668337,61014,1603,4.769127064374789,84000021,USA,1782.3137478628096,27.01381867205932,-84.6701,Kentucky,US,2020-05-07T02:32:32Z,2020-05-07
31.1695,30399,2167,20316,7916,22,661.2408331386524,194672,NA,7.128523964604099,84000022,USA,4234.5167758402495,NA,-91.8678,Louisiana,US,2020-05-07T02:32:32Z,2020-05-07
44.6939,1254,62,766,426,23,106.81376415452732,23346,191,4.944178628389155,84000023,USA,1988.5758675850038,15.231259968102073,-69.3819,Maine,US,2020-05-07T02:32:32Z,2020-05-07
39.0639,28163,1437,1903,24823,24,473.8585322886898,144012,5497,5.1024393708056675,84000024,USA,2423.084009230508,19.51851720342293,-76.8021,Maryland,US,2020-05-07T02:32:32Z,2020-05-07
42.2302,72025,4420,NA,67605,25,1049.350124100859,339639,7080,6.136758070114544,84000025,USA,4948.284995480619,9.829920166608817,-71.5301,Massachusetts,US,2020-05-07T02:32:32Z,2020-05-07
43.3266,45179,4256,15659,25264,26,567.0582567982289,233231,NA,9.420305894331436,84000026,USA,2927.3681199519183,NA,-84.5361,Michigan,US,2020-05-07T02:32:32Z,2020-05-07
45.6945,8579,485,5005,3089,27,173.4376560463816,93232,1405,5.65333955006411,84000027,USA,1884.8280159128392,16.377200139876443,-93.9002,Minnesota,US,2020-05-07T02:32:32Z,2020-05-07
32.7416,8424,374,4421,3629,28,290.96375180211703,80525,1392,4.439696106362773,84000028,USA,2781.3219508387315,16.524216524216524,-89.6787,Mississippi,US,2020-05-07T02:32:32Z,2020-05-07
38.4561,9323,428,NA,8895,29,159.110333792079,100747,NA,4.590796953770246,84000029,USA,1719.3916977958363,NA,-92.2884,Missouri,US,2020-05-07T02:32:32Z,2020-05-07
46.9219,456,16,417,23,30,52.65667960373539,19704,62,3.508771929824561,84000030,USA,2275.322839719303,13.596491228070175,-110.4544,Montana,US,2020-05-07T02:32:32Z,2020-05-07
41.1254,6689,78,NA,6611,31,438.54473169375694,36128,NA,1.1660935864852744,84000031,USA,2368.6267105145835,NA,-98.2681,Nebraska,US,2020-05-07T02:32:32Z,2020-05-07
38.3135,5741,289,203,5249,32,190.30747867618126,49275,NA,5.033966207977704,84000032,USA,1633.4089900311499,NA,-117.0554,Nevada,US,2020-05-07T02:32:32Z,2020-05-07
43.4525,2741,92,1105,1544,33,206.37760249610736,27733,295,3.356439255746078,84000033,USA,2088.0956038031904,10.762495439620576,-71.5639,New Hampshire,US,2020-05-07T02:32:32Z,2020-05-07
40.2989,131890,8549,15642,107699,34,1484.8815438534866,288920,NA,6.481916748805823,84000034,USA,3252.801392449385,NA,-74.521,New Jersey,US,2020-05-07T02:32:32Z,2020-05-07
34.8405,4291,169,964,3158,35,257.32624181950223,83251,687,3.9384758797483106,84000035,USA,4992.46491673628,16.01025402004195,-106.2485,New Mexico,US,2020-05-07T02:32:32Z,2020-05-07
42.1657,323978,25623,54597,243758,36,1921.4608839023724,1028899,70539,7.908870355394502,84000036,USA,6102.232812062138,21.772774694578025,-74.9481,New York,US,2020-05-07T02:32:32Z,2020-05-07
35.6301,13053,492,NA,12561,37,131.61085413962164,164482,NA,3.7692484486324984,84000037,USA,1658.439937990749,NA,-79.8064,North Carolina,US,2020-05-07T02:32:32Z,2020-05-07
47.5289,1323,31,582,710,38,218.16634730499425,38632,97,2.3431594860166287,84000038,USA,6370.52330240857,7.331821617535903,-99.78399999999999,North Dakota,US,2020-05-07T02:32:32Z,2020-05-07
15.0979,15,2,12,1,69,27.201508777020166,1798,NA,13.333333333333334,580,MNP,3260.5541854054836,NA,145.6739,Northern Mariana Islands,US,2020-05-07T02:32:32Z,2020-05-07
40.3888,21576,1225,NA,20351,39,193.09352363462583,168929,4052,5.67760474601409,84000039,USA,1511.8231300553255,18.78012606599926,-82.7649,Ohio,US,2020-05-07T02:32:32Z,2020-05-07
35.5653,4202,253,2909,1040,40,114.88300907089118,82890,773,6.020942408376963,84000040,USA,2266.219091357965,18.396001903855307,-96.9289,Oklahoma,US,2020-05-07T02:32:32Z,2020-05-07
44.571999999999996,2916,115,1125,1676,41,72.77130394896625,67976,641,3.943758573388203,84000041,USA,1696.3999167472325,21.982167352537722,-122.0709,Oregon,US,2020-05-07T02:32:32Z,2020-05-07
40.5908,54800,3345,NA,51455,42,435.3526360324058,256340,NA,6.104014598540146,84000042,USA,2036.4652321267683,NA,-77.2098,Pennsylvania,US,2020-05-07T02:32:32Z,2020-05-07
18.2208,1968,99,NA,1869,72,67.08920136578341,1968,NA,5.030487804878049,630,PRI,67.08920136578341,NA,-66.5901,Puerto Rico,US,2020-05-07T02:32:32Z,2020-05-07
41.6809,10205,370,665,9170,44,963.3165653634596,79373,1123,3.625673689367957,84000044,USA,7492.53559457069,11.004409603135718,-71.5118,Rhode Island,US,2020-05-07T02:32:32Z,2020-05-07
33.8569,6936,305,3816,2815,45,137.6197302565985,77482,1152,4.397347174163783,84000045,USA,1537.348895579839,16.608996539792386,-80.945,South Carolina,US,2020-05-07T02:32:32Z,2020-05-07
44.2998,2780,29,1977,774,46,377.7728253602431,19416,230,1.0431654676258992,84000046,USA,2638.4306392785898,8.273381294964029,-99.4388,South Dakota,US,2020-05-07T02:32:32Z,2020-05-07
35.7478,13938,239,6564,7135,47,212.3099884248558,227101,1221,1.7147366910604105,84000047,USA,3459.3062621088516,8.760223848471803,-86.6923,Tennessee,US,2020-05-07T02:32:32Z,2020-05-07
31.0545,34928,954,17622,16352,48,151.96287629770262,438938,NA,2.7313330279431973,84000048,USA,1909.7079992086863,NA,-97.5635,Texas,US,2020-05-07T02:32:32Z,2020-05-07
40.15,5595,58,2509,3028,49,195.22785655515474,131002,464,1.0366398570151922,84000049,USA,4571.088411874599,8.293118856121538,-111.8624,Utah,US,2020-05-07T02:32:32Z,2020-05-07
44.0459,908,52,706,150,50,148.70838253429875,17876,NA,5.726872246696035,84000050,USA,2927.655337206084,NA,-72.7107,Vermont,US,2020-05-07T02:32:32Z,2020-05-07
18.3358,66,4,54,8,78,61.52813513815863,1056,NA,6.0606060606060606,850,VIR,984.4501622105381,NA,-64.8963,Virgin Islands,US,2020-05-07T02:32:32Z,2020-05-07
37.7693,20257,713,2617,16927,51,256.1832651889473,113708,4113,3.5197709433775977,84000051,USA,1438.02570558843,20.304092412499383,-78.17,Virginia,US,2020-05-07T02:32:32Z,2020-05-07
47.4009,15905,870,NA,15035,53,210.67891063703976,219453,NA,5.469977994341402,84000053,USA,2906.892107892505,NA,-121.4905,Washington,US,2020-05-07T02:32:32Z,2020-05-07
38.4912,1242,50,716,476,54,93.8776929367996,55784,NA,4.025764895330113,84000054,USA,4216.484076317575,NA,-80.9545,West Virginia,US,2020-05-07T02:32:32Z,2020-05-07
44.2685,8901,362,4348,4191,55,172.01425973283582,96727,1694,4.066958768677677,84000055,USA,1869.2757331960465,19.031569486574544,-89.6165,Wisconsin,US,2020-05-07T02:32:32Z,2020-05-07
42.756,631,7,409,215,56,126.90049070871208,12007,60,1.109350237717908,84000056,USA,2414.7293057678385,9.508716323296355,-107.3025,Wyoming,US,2020-05-07T02:32:32Z,2020-05-07
