OBJECTID,ADM0_NAME,DateOfDataEntry,cum_conf,NewCase,CENTER_LON,CENTER_LAT,ADM0_VIZ_NAME,GUID,Short_Name_ZH,Short_Name_FR,Short_Name_ES,Short_Name_RU,Short_Name_AR 
2044,Dominican Republic,2020-03-26T00:00:00.000Z,392,80,-70.48543447,18.89309386,Dominican Republic,29bca7cc-63a9-4125-aba4-d9d7ffaec4f8,多米尼加 ,République dominicaine,República Dominicana,Доминиканская Республика,الجمهورية الدومينيكية
2045,Dominican Republic,2020-03-27T00:00:00.000Z,488,96,-70.48543447,18.89309386,Dominican Republic,29bca7cc-63a9-4125-aba4-d9d7ffaec4f8,多米尼加 ,République dominicaine,República Dominicana,Доминиканская Республика,الجمهورية الدومينيكية
2046,Dominican Republic,2020-03-28T00:00:00.000Z,581,93,-70.48543447,18.89309386,Dominican Republic,29bca7cc-63a9-4125-aba4-d9d7ffaec4f8,多米尼加 ,République dominicaine,República Dominicana,Доминиканская Республика,الجمهورية الدومينيكية
2047,Dominican Republic,2020-03-29T00:00:00.000Z,581,0,-70.48543447,18.89309386,Dominican Republic,29bca7cc-63a9-4125-aba4-d9d7ffaec4f8,多米尼加 ,République dominicaine,República Dominicana,Доминиканская Республика,الجمهورية الدومينيكية
2048,Dominican Republic,2020-03-30T00:00:00.000Z,581,0,-70.48543447,18.89309386,Dominican Republic,29bca7cc-63a9-4125-aba4-d9d7ffaec4f8,多米尼加 ,République dominicaine,República Dominicana,Доминиканская Республика,الجمهورية الدومينيكية
2049,Dominican Republic,2020-03-31T00:00:00.000Z,901,320,-70.48543447,18.89309386,Dominican Republic,29bca7cc-63a9-4125-aba4-d9d7ffaec4f8,多米尼加 ,République dominicaine,República Dominicana,Доминиканская Республика,الجمهورية الدومينيكية
2050,Dominican Republic,2020-04-01T00:00:00.000Z,1109,208,-70.48543447,18.89309386,Dominican Republic,29bca7cc-63a9-4125-aba4-d9d7ffaec4f8,多米尼加 ,République dominicaine,República Dominicana,Доминиканская Республика,الجمهورية الدومينيكية
2051,Dominican Republic,2020-04-02T00:00:00.000Z,1284,175,-70.48543447,18.89309386,Dominican Republic,29bca7cc-63a9-4125-aba4-d9d7ffaec4f8,多米尼加 ,République dominicaine,República Dominicana,Доминиканская Республика,الجمهورية الدومينيكية
2052,Dominican Republic,2020-04-03T00:00:00.000Z,1380,96,-70.48543447,18.89309386,Dominican Republic,29bca7cc-63a9-4125-aba4-d9d7ffaec4f8,多米尼加 ,République dominicaine,República Dominicana,Доминиканская Республика,الجمهورية الدومينيكية
2053,Dominican Republic,2020-04-04T00:00:00.000Z,1488,108,-70.48543447,18.89309386,Dominican Republic,29bca7cc-63a9-4125-aba4-d9d7ffaec4f8,多米尼加 ,République dominicaine,República Dominicana,Доминиканская Республика,الجمهورية الدومينيكية
2054,Dominican Republic,2020-04-05T00:00:00.000Z,1488,0,-70.48543447,18.89309386,Dominican Republic,29bca7cc-63a9-4125-aba4-d9d7ffaec4f8,多米尼加 ,République dominicaine,República Dominicana,Доминиканская Республика,الجمهورية الدومينيكية
2055,Dominican Republic,2020-04-06T00:00:00.000Z,1488,0,-70.48543447,18.89309386,Dominican Republic,29bca7cc-63a9-4125-aba4-d9d7ffaec4f8,多米尼加 ,République dominicaine,República Dominicana,Доминиканская Республика,الجمهورية الدومينيكية
2056,Dominican Republic,2020-04-07T00:00:00.000Z,1828,340,-70.48543447,18.89309386,Dominican Republic,29bca7cc-63a9-4125-aba4-d9d7ffaec4f8,多米尼加 ,République dominicaine,República Dominicana,Доминиканская Республика,الجمهورية الدومينيكية
2057,Dominican Republic,2020-04-08T00:00:00.000Z,1956,128,-70.48543447,18.89309386,Dominican Republic,29bca7cc-63a9-4125-aba4-d9d7ffaec4f8,多米尼加 ,République dominicaine,República Dominicana,Доминиканская Республика,الجمهورية الدومينيكية
2058,Dominican Republic,2020-04-09T00:00:00.000Z,1956,0,-70.48543447,18.89309386,Dominican Republic,29bca7cc-63a9-4125-aba4-d9d7ffaec4f8,多米尼加 ,République dominicaine,República Dominicana,Доминиканская Республика,الجمهورية الدومينيكية
2059,Dominican Republic,2020-04-10T00:00:00.000Z,2349,393,-70.48543447,18.89309386,Dominican Republic,29bca7cc-63a9-4125-aba4-d9d7ffaec4f8,多米尼加 ,République dominicaine,República Dominicana,Доминиканская Республика,الجمهورية الدومينيكية
2060,Dominican Republic,2020-04-11T00:00:00.000Z,2349,0,-70.48543447,18.89309386,Dominican Republic,29bca7cc-63a9-4125-aba4-d9d7ffaec4f8,多米尼加 ,République dominicaine,República Dominicana,Доминиканская Республика,الجمهورية الدومينيكية
2061,Dominican Republic,2020-04-12T00:00:00.000Z,2620,271,-70.48543447,18.89309386,Dominican Republic,29bca7cc-63a9-4125-aba4-d9d7ffaec4f8,多米尼加 ,République dominicaine,República Dominicana,Доминиканская Республика,الجمهورية الدومينيكية
2062,Ecuador,2020-03-01T00:00:00.000Z,1,1,-78.78096177,-1.42528337,Ecuador,41c1d495-2f62-42c7-a9be-16e90c179973,厄瓜多尔,Équateur,Ecuador,Эквадор,إكوادور
2063,Ecuador,2020-03-02T00:00:00.000Z,1,0,-78.78096177,-1.42528337,Ecuador,41c1d495-2f62-42c7-a9be-16e90c179973,厄瓜多尔,Équateur,Ecuador,Эквадор,إكوادور
2064,Ecuador,2020-03-03T00:00:00.000Z,6,5,-78.78096177,-1.42528337,Ecuador,41c1d495-2f62-42c7-a9be-16e90c179973,厄瓜多尔,Équateur,Ecuador,Эквадор,إكوادور
2065,Ecuador,2020-03-04T00:00:00.000Z,7,1,-78.78096177,-1.42528337,Ecuador,41c1d495-2f62-42c7-a9be-16e90c179973,厄瓜多尔,Équateur,Ecuador,Эквадор,إكوادور
2066,Ecuador,2020-03-05T00:00:00.000Z,7,0,-78.78096177,-1.42528337,Ecuador,41c1d495-2f62-42c7-a9be-16e90c179973,厄瓜多尔,Équateur,Ecuador,Эквадор,إكوادور
2067,Ecuador,2020-03-06T00:00:00.000Z,13,6,-78.78096177,-1.42528337,Ecuador,41c1d495-2f62-42c7-a9be-16e90c179973,厄瓜多尔,Équateur,Ecuador,Эквадор,إكوادور
2068,Ecuador,2020-03-07T00:00:00.000Z,14,1,-78.78096177,-1.42528337,Ecuador,41c1d495-2f62-42c7-a9be-16e90c179973,厄瓜多尔,Équateur,Ecuador,Эквадор,إكوادور
2069,Ecuador,2020-03-08T00:00:00.000Z,14,0,-78.78096177,-1.42528337,Ecuador,41c1d495-2f62-42c7-a9be-16e90c179973,厄瓜多尔,Équateur,Ecuador,Эквадор,إكوادور
2070,Ecuador,2020-03-09T00:00:00.000Z,15,1,-78.78096177,-1.42528337,Ecuador,41c1d495-2f62-42c7-a9be-16e90c179973,厄瓜多尔,Équateur,Ecuador,Эквадор,إكوادور
2071,Ecuador,2020-03-10T00:00:00.000Z,15,0,-78.78096177,-1.42528337,Ecuador,41c1d495-2f62-42c7-a9be-16e90c179973,厄瓜多尔,Équateur,Ecuador,Эквадор,إكوادور
2072,Ecuador,2020-03-11T00:00:00.000Z,15,0,-78.78096177,-1.42528337,Ecuador,41c1d495-2f62-42c7-a9be-16e90c179973,厄瓜多尔,Équateur,Ecuador,Эквадор,إكوادور
2073,Ecuador,2020-03-12T00:00:00.000Z,17,2,-78.78096177,-1.42528337,Ecuador,41c1d495-2f62-42c7-a9be-16e90c179973,厄瓜多尔,Équateur,Ecuador,Эквадор,إكوادور
2074,Ecuador,2020-03-13T00:00:00.000Z,17,0,-78.78096177,-1.42528337,Ecuador,41c1d495-2f62-42c7-a9be-16e90c179973,厄瓜多尔,Équateur,Ecuador,Эквадор,إكوادور
2075,Ecuador,2020-03-14T00:00:00.000Z,23,6,-78.78096177,-1.42528337,Ecuador,41c1d495-2f62-42c7-a9be-16e90c179973,厄瓜多尔,Équateur,Ecuador,Эквадор,إكوادور
2076,Ecuador,2020-03-15T00:00:00.000Z,23,0,-78.78096177,-1.42528337,Ecuador,41c1d495-2f62-42c7-a9be-16e90c179973,厄瓜多尔,Équateur,Ecuador,Эквадор,إكوادور
2077,Ecuador,2020-03-16T00:00:00.000Z,37,14,-78.78096177,-1.42528337,Ecuador,41c1d495-2f62-42c7-a9be-16e90c179973,厄瓜多尔,Équateur,Ecuador,Эквадор,إكوادور
2078,Ecuador,2020-03-17T00:00:00.000Z,58,21,-78.78096177,-1.42528337,Ecuador,41c1d495-2f62-42c7-a9be-16e90c179973,厄瓜多尔,Équateur,Ecuador,Эквадор,إكوادور
2079,Ecuador,2020-03-18T00:00:00.000Z,58,0,-78.78096177,-1.42528337,Ecuador,41c1d495-2f62-42c7-a9be-16e90c179973,厄瓜多尔,Équateur,Ecuador,Эквадор,إكوادور
2080,Ecuador,2020-03-19T00:00:00.000Z,155,97,-78.78096177,-1.42528337,Ecuador,41c1d495-2f62-42c7-a9be-16e90c179973,厄瓜多尔,Équateur,Ecuador,Эквадор,إكوادور
2081,Ecuador,2020-03-20T00:00:00.000Z,199,44,-78.78096177,-1.42528337,Ecuador,41c1d495-2f62-42c7-a9be-16e90c179973,厄瓜多尔,Équateur,Ecuador,Эквадор,إكوادور
2082,Ecuador,2020-03-21T00:00:00.000Z,367,168,-78.78096177,-1.42528337,Ecuador,41c1d495-2f62-42c7-a9be-16e90c179973,厄瓜多尔,Équateur,Ecuador,Эквадор,إكوادور
2083,Ecuador,2020-03-22T00:00:00.000Z,506,139,-78.78096177,-1.42528337,Ecuador,41c1d495-2f62-42c7-a9be-16e90c179973,厄瓜多尔,Équateur,Ecuador,Эквадор,إكوادور
2084,Ecuador,2020-03-23T00:00:00.000Z,532,26,-78.78096177,-1.42528337,Ecuador,41c1d495-2f62-42c7-a9be-16e90c179973,厄瓜多尔,Équateur,Ecuador,Эквадор,إكوادور
2085,Ecuador,2020-03-24T00:00:00.000Z,790,258,-78.78096177,-1.42528337,Ecuador,41c1d495-2f62-42c7-a9be-16e90c179973,厄瓜多尔,Équateur,Ecuador,Эквадор,إكوادور
2086,Ecuador,2020-03-25T00:00:00.000Z,1049,259,-78.78096177,-1.42528337,Ecuador,41c1d495-2f62-42c7-a9be-16e90c179973,厄瓜多尔,Équateur,Ecuador,Эквадор,إكوادور
2087,Ecuador,2020-03-26T00:00:00.000Z,1211,162,-78.78096177,-1.42528337,Ecuador,41c1d495-2f62-42c7-a9be-16e90c179973,厄瓜多尔,Équateur,Ecuador,Эквадор,إكوادور
2088,Ecuador,2020-03-27T00:00:00.000Z,1211,0,-78.78096177,-1.42528337,Ecuador,41c1d495-2f62-42c7-a9be-16e90c179973,厄瓜多尔,Équateur,Ecuador,Эквадор,إكوادور
2089,Ecuador,2020-03-28T00:00:00.000Z,1595,384,-78.78096177,-1.42528337,Ecuador,41c1d495-2f62-42c7-a9be-16e90c179973,厄瓜多尔,Équateur,Ecuador,Эквадор,إكوادور
2090,Ecuador,2020-03-29T00:00:00.000Z,1823,228,-78.78096177,-1.42528337,Ecuador,41c1d495-2f62-42c7-a9be-16e90c179973,厄瓜多尔,Équateur,Ecuador,Эквадор,إكوادور
2091,Ecuador,2020-03-30T00:00:00.000Z,1835,12,-78.78096177,-1.42528337,Ecuador,41c1d495-2f62-42c7-a9be-16e90c179973,厄瓜多尔,Équateur,Ecuador,Эквадор,إكوادور
2092,Ecuador,2020-03-31T00:00:00.000Z,1962,127,-78.78096177,-1.42528337,Ecuador,41c1d495-2f62-42c7-a9be-16e90c179973,厄瓜多尔,Équateur,Ecuador,Эквадор,إكوادور
2093,Ecuador,2020-04-01T00:00:00.000Z,2240,278,-78.78096177,-1.42528337,Ecuador,41c1d495-2f62-42c7-a9be-16e90c179973,厄瓜多尔,Équateur,Ecuador,Эквадор,إكوادور
2094,Ecuador,2020-04-02T00:00:00.000Z,2372,132,-78.78096177,-1.42528337,Ecuador,41c1d495-2f62-42c7-a9be-16e90c179973,厄瓜多尔,Équateur,Ecuador,Эквадор,إكوادور
2095,Ecuador,2020-04-03T00:00:00.000Z,3163,791,-78.78096177,-1.42528337,Ecuador,41c1d495-2f62-42c7-a9be-16e90c179973,厄瓜多尔,Équateur,Ecuador,Эквадор,إكوادور
2096,Ecuador,2020-04-04T00:00:00.000Z,3163,0,-78.78096177,-1.42528337,Ecuador,41c1d495-2f62-42c7-a9be-16e90c179973,厄瓜多尔,Équateur,Ecuador,Эквадор,إكوادور
2097,Ecuador,2020-04-05T00:00:00.000Z,3465,302,-78.78096177,-1.42528337,Ecuador,41c1d495-2f62-42c7-a9be-16e90c179973,厄瓜多尔,Équateur,Ecuador,Эквадор,إكوادور
2098,Ecuador,2020-04-06T00:00:00.000Z,3465,0,-78.78096177,-1.42528337,Ecuador,41c1d495-2f62-42c7-a9be-16e90c179973,厄瓜多尔,Équateur,Ecuador,Эквадор,إكوادور
2099,Ecuador,2020-04-07T00:00:00.000Z,3747,282,-78.78096177,-1.42528337,Ecuador,41c1d495-2f62-42c7-a9be-16e90c179973,厄瓜多尔,Équateur,Ecuador,Эквадор,إكوادور
